latitude,longitude,name
50.885415,0.567742,Conquest Hospital
50.890059,-0.32504,St Andrews Church
50.89201,-1.967482,Knowlton Church
50.89691,-0.38133,Chactonbury Ring
50.897228,-1.396993,South Western House
50.897555,-1.40608,The Dancing Man Brewery
50.898577,-1.405336,Medieval Merchants House
50.898764,-1.405836,Duke of Wellington
50.898916,-1.403641,The Red Lion
50.8996,-1.406,Tudor House and Garden
50.900062,-1.40366,Hotel Mercure Southampton Centre Dolphin
50.901092,-1.381784,The Yacht Tavern
50.902673,-1.404111,The Bargate
50.903833,-1.396237,City College
50.904694,-0.157788,Clayton Tunnel
50.905546,-3.488777,St Peters Church
50.906643,0.632052,Buckswood School
50.906888,-4.549641,The Bush Inn
50.907243,-1.40479,Switch Nightclub
50.908014,0.572909,St John the Baptist Church
50.908281,-0.756953,Weald and Downland Living Museum
50.90906,-0.540118,Amberley Castle
50.909342,-4.554523,Church of St Morwenna and St John The Baptist
50.911003,-1.402706,Footner and Ewing
50.911,-1.617,The Rufus Stone
50.913859,-2.097838,Eastbury House
50.914263,-1.270679,The Dolphin Inn
50.914743,-1.392586,The Old Farmhouse
50.914824,-1.385838,Northam Bridge
50.915039,0.486011,Battle Abbey
50.916657,0.484411,The George Hotel
50.917737,-0.45402,The White Horse Hotel
50.918032,-1.375228,The Station
50.921819,-1.474306,The Anchor
50.921843,0.710428,Grey Friars
50.924227,0.709197,St Thomas The Martyr Church
50.924862,0.708522,Court Hall Museum
50.926362,-2.304817,The Swan Inn
50.927755,-2.310653,Colber Bridge
50.928978,0.973972,The Pilot Inn
50.932043,0.492609,Gate Farm Lodge
50.93207,-2.097,Bloody Shard Gate
50.935109,0.612201,Brede Place
50.936218,-1.350684,2 Romill Close
50.936939,-1.511395,Testwood House
50.938523000000004,-0.655047,East Lavington House
50.938803,-3.109324,Holman Clavel Inn
50.9393,0.3337,The Priory
50.9397266,-0.84075,The Royal Oak
50.940941,-2.627677,Chicagos Rock Cafe
50.941023,-1.171969,Hunters Inn
50.943338,-1.974751,Bottlebrush Down
50.946016,-2.50072,Sherborne Castle
50.949565,0.73369,Church Square
50.9496,-0.5882,Coates Castle
50.949819,0.735586,Ypres Tower
50.94989,0.732741,Lamb House
50.949949,0.731654,Mermaid Street
50.950083,0.73208,The Mermaid Inn
50.950291,0.73397,Fletchers House
50.950846,0.734669,The Union Rye
50.951383,0.905643,The George Hotel
50.95165,-3.636692,The Stag Inn
50.951731,0.908854,Ladson Lodge
50.952333,0.734475,Turkey Cock Lane
50.952395,-0.891266,Uppark House
50.952534,-4.143987,St Michael and All Angels Church
50.952938,-4.139898,Well Street
50.953046,-1.212937,The Crown Inn
50.955744,0.933469,London Ashford Airport
50.955825,0.466808,Mountfield Village Hall
50.956486,-0.812407,St Andrews Church
50.9617,-0.8276,Ruins of St Marys Church
50.96372,-4.250496,Coach and Horses
50.96386,0.396023,St Thomas a Becket Church
50.96441,-4.376884,The Farmers Arms
50.968797,-0.884578,The Parish Church of St Mary and St Gabriel
50.969266,-1.78309,St Marys Church
50.970648,-1.783975,Breamore House
50.973121,-1.607287,The Shoe Inn
50.975732,-0.343965,Old Knepp Castle
50.9761,0.474363,Busheygate
50.978187,-4.184813,Holy Trinity Church
50.979205,-2.286417,Todber St Andrews Church
50.981626,-1.800162,Breamore Mizmaze
50.982201,-1.5699421,St Margaret of Antioch Church
50.98234,-1.232192,The Brushmakers Arms
50.985113,-0.73784,Spread Eagle Hotel
50.985533,0.939774,Costa Coffee
50.986008,0.939899,St Johns Priory
50.986171,-0.607515,The Angel Inn
50.9874,-2.5388,Sandford Orcas Manor House
50.987646,-0.731297,Cowdray House Ruins
50.9889,-1.4993,Barclays
50.989085,-1.499893,Market Place
50.989187,-1.499301,The White Horse
50.989348,0.379582,Batemans
50.990097,0.411991,Glydwish Wood
50.991802,-1.741662,The Moot House
50.992367,0.95055,The Warren Inn
50.992588,-1.75195,The Goat
50.9932,-1.2767,Marwell Hall
50.993712,-1.743176,St Laurences Church
50.994627,-2.069749,Winklebury Ring
50.9963,-4.5087,Hartland Abbey
51.00228,0.543548,Bodiam Castle
51.005333,-2.198646,Shaftesbury Abbey
51.005383,-2.200033,Abbey Walk
51.005388,-2.197081,Gold Hill
51.006162,-2.198245,The Grosvenor Arms Hotel
51.006468,-1.430306,The White Horse
51.006518,-0.144626,Ockenden Manor
51.007908,-1.973607,Bowerchalke
51.014302,-3.103004,Caffe Nero
51.0153,-1.3176,The Manor House The Monastery
51.015447,-3.103849,Castle Hotel
51.015641,-3.104599,Taunton Castle
51.015907,0.705296,Poplar Farm
51.02046,-2.815659,Mulcheney Abbey
51.020515,-1.466116,The Wheatsheaf
51.021177,-2.815167,Priests House
51.02858,0.998728,The Ship Inn
51.036429,-2.088802,Wardour Castle
51.041645,-4.205925,Bloody Corner
51.043606,-1.15063,Hinton Ampner
51.046358,-1.310745,St Catherines Hill
51.047157,0.509858,The Royal Oak
51.047411,0.513513,The Queens Inn
51.048156,-1.323357,The Bell Inn
51.05409,0.446715,Country Furniture Barns Ltd
51.057902,0.837435,The Woolpack Inn
51.058402,-1.312672,Winchester College
51.059074,-1.310023,Wolvesey Castle
51.059852,-1.314806,Dome Alley
51.060261,-1.312108,Slype Passage
51.060679,-1.313154,Winchester Cathedral
51.060922,-1.306601,The Rising Sun
51.060971,-1.310621,Abbey Passage
51.062128,-1.314862,The Eclipse Inn
51.062628,-1.314959,The Buttercross
51.062889,-1.315716,ASK Pizzeria
51.062971,-1.316095,Waterstones
51.063015,-1.315851,The Royal Oak
51.063057,-1.315706,Royal Oak Passage
51.063658,-1.314957,Winchester Royal Hotel
51.06479,-1.802182,River Avon
51.064908,-1.797289,Salisbury Cathedral
51.06583,-1.316142,The Theatre Royal
51.065874,-1.795197,No 9 The Close
51.066247,-1.799611,The Rifles Berkshire and Wiltshire Museum
51.066326,0.681186,The William Caxton
51.066962,-1.792382,Rai dOr
51.066978,-1.794614,The Wig and Quill
51.067981,-2.07023,Place Farm
51.06859,-1.793463,Best Western The Red Lion Hotel
51.068692,-1.791923,Citylodge
51.06876,-1.79616,Poultry Cross
51.068842,-1.796444,The Haunch Of Venison
51.068859,0.687889,Town Hall
51.068886,-1.314323,St Bartholomews Church
51.068946,-1.794037,Crew Clothing
51.069124,-1.794448,Guildhall Salisbury
51.069134,-1.314937,The Hyde Tavern
51.071213,-1.806463,Salisbury Station
51.071316,-1.319746,Jolly Farmer pub
51.072388,1.023657,Lympne Castle
51.073654,-1.800319,St Pauls Road
51.074986,1.163545,The Grand Hotel
51.076018,1.132623,Shorncliffe Camp
51.076054,1.172287,Best Western Clifton Hotel
51.076586,1.174615,The Southcliff Hotel
51.077147,-3.617666,Tarr Steps
51.07752,1.177339,Leas Pavilion
51.078441,1.185463,Grand Burstin Hotel
51.07919,0.954982,Aldington Knoll
51.081279,0.771858,The Bonny Cravat
51.081844,1.084367,Saltwood Castle
51.082483,0.915423,St Augustines Priory
51.084181,-0.68101,Lythe Hill Hotel
51.085272,1.198017,Martello Tower No 3
51.086058,-2.292055,Zeals House
51.090483,-3.586626,Caractacus Stone
51.090602,0.445599,Twyssenden Manor
51.091631,0.944315,The Walnut Tree
51.0927,0.5344,The Pest House
51.092858,0.408234,Scotney Castle
51.094601,0.385949,The Vineyard
51.1005,0.023,Brambletye House Ruin
51.100681,-2.162632,Two Mile Down
51.100924,0.392772,The Chequers
51.101877,0.532819,Angley Park
51.102735,0.455299,Pattyndenne Manor
51.103726,0.354455,Dower House
51.103866,0.712985,The Chequers on the Green
51.103888,0.355244,Bayham Abbey
51.106476,1.276982,Shakespeare Colliery
51.106527,1.273264,Coining House
51.107996,0.814164,The Kings Head
51.112163,-2.452319,St Patricks Well
51.113366,1.315841,Cruise Terminal One
51.113511,0.460598,Star and Eagle Hotel
51.114781,0.926054,Farriers Arms
51.114801,-0.536485,Dunsfold Aerodrome 747
51.114825,-0.190683,Ramada Crawley Gatwick
51.115344,0.582367,Sissinghurst Castle
51.115587,-0.189793,The Brewery Shades
51.11604,-2.925419,Sedgemoor Battlefield
51.116248,-0.189493,The Old Punch Bowl
51.117343,0.189515,Groombridge Place
51.119399,1.302954,Western Heights
51.119831,-0.451419,Baynards Park
51.120169,0.106097,Bolebroke Castle
51.122809,1.307743,Drop Redoubt Fort
51.122906,0.277957,The Lyle
51.122918,1.314783,The Rifles Monument
51.12426,1.313011,Queen Street
51.1247,1.31312,Dover Discovery Centre
51.125166,1.313494,Market Square
51.125504,-4.0538471,The Muddiford Inn
51.12553,0.256942,La Casa Vecchia
51.125916,0.257269,The Tunbridge Wells Hotel
51.125998,0.258191,The Corn Exchange
51.126011,1.312947,St Marys Church
51.126059,0.25661,York Cottage
51.126185,0.257657,The Ragged Trousers
51.126259,0.256889,Major Yorks Road Milestone
51.126297,1.317755,White Horse Inn
51.126995,-3.005594,Silver Street
51.127121,-3.001628,Blake Museum
51.127223,1.307699,Dover College
51.127254,0.263471,The Compasses
51.127414,-3.00499,The Old Vicarage
51.127846,-3.004981,The Church Of St Mary
51.127895,1.309316,Maison Dieu
51.128169,-2.32725,The Church Of St Mary The Virgin
51.128771,1.323391,Dover Castle
51.130003,-3.002001,Bridgwater Castle
51.130301,0.231493,The Beacon
51.132403,0.264387,Assembly Hall Theatre
51.133099,-0.989008,Jane Austens House Museum
51.133145,-0.988667,The Greyfriar
51.133764,0.263779,Opera House
51.134088,0.263582,Closs and Hamblin
51.134981,0.889828,The Albion Inn
51.1366,-3.25,Halsway Manor
51.137228,-0.645863,King Edwards Witley
51.138245,1.000857,The Five Bells
51.138396,0.916045,Warren Cottage Hotel
51.138702,-3.284952,Curdon Camp
51.139239,0.231709,The Red Lion
51.1393,1.2927,Buckland House
51.1407,-2.9859,Sydenham Manor House
51.141502,0.593796,The Bell and Jorrocks
51.146678,-2.715504,Glastonbury Abbey
51.146851,0.403593,The Halfway House
51.147594,-2.717695,George And Pilgrim Hotel
51.148294,0.308047,Tunbridge Wells Hospital
51.149402,0.68704,The Chequers Inn
51.149442,-0.9777,Amery Street
51.149448,0.872252,The George Hotel
51.149559000000004,-0.360329,The Inn on the Green
51.149994,0.4003,All Saints Church Brenchley
51.15013,-0.973949,The Crown Hotel
51.151174,-0.975904,St Lawrence Church
51.151733,-2.94285,Church of St Michael and All Angels
51.154059,-3.352342,Bardon Manor
51.155556,-3.364167,Cleve Abbey
51.157588,0.746699,Dering Arms
51.157934,0.167499,Bottle House Inn
51.159626,0.832554,Godinton House
51.16295,0.324235,Parish of St Peter Old Church
51.165211,-3.206191,The Plough Inn
51.167584,-0.141981,Thunderfield Castle
51.1685,0.7536,Rose Court
51.171943,-1.78254,The Antrobus Arms
51.17243,-0.103696,Smallfield Place
51.172892,-1.781022,The George Hotel
51.1737,0.7718,Surrenden Manor
51.174072,-2.535269,The Well
51.174623,0.183675,Penshurst Place
51.174783,-3.34777,Kentsford Farm
51.174812,-0.019834,The Greyhound
51.174966,0.754838,St Nicholas Church
51.17553,0.753927,The Black Horse
51.176868,0.728529,The Rose and Crown at Mundy Bois
51.176933,-3.141873,Stogursey Castle
51.179372,0.738823,Elvey Farm
51.179542,-3.139019,St Andrews Church
51.17964,-3.330132,Church of St Decumen
51.181388,-3.330139,Lynda Cotton Art Gallery
51.181615,-3.443636,Dunster Castle
51.1827,0.9356,Old Swan House
51.183361,0.937073,The Kings Head
51.185737,-2.274438,Longleat
51.1857432,-0.616738,Brook House
51.185827,-0.611144,The Kings Arms And Royal Hotel
51.185832,0.142166,Chiddingstone Castle
51.186374,0.285451,The Cardinals Error
51.186764,-0.615513,Church House
51.186958,0.113885,Hever Castle
51.188148,-0.620068,The Meath Epilepsy Charity
51.189561,-0.626011,Westbrook Place
51.190653,-2.543167,Shepton Mallet Prison
51.191228,-1.517715,Poplar Farm Inn
51.1912,0.0147,Puttenden Manor House
51.191444,0.884807,Eastwell Manor
51.191541,0.846069,The Wheel Inn
51.191631,-4.004117,Higher Leigh Manor
51.19183,-2.543205,The Dusthole
51.1927,-0.4636,Hound House
51.194045,-0.881431,Jenkyn Place
51.196156,-0.879204,St Marys Church
51.19616,-0.549257,St John The Baptist Church
51.197197,-0.545723,The Grantley Arms
51.1982,0.2369,Ramhurst Manor House
51.198416,-4.02476,St Peter Ad Vincula Church
51.199915,-0.386965,Mill Pond
51.200035,-0.759576,Waverley Abbey
51.201607,-4.1016,Chambercombe Manor
51.202055,-0.404303,The Abinger Hatch
51.202607,-0.758445,Waverley Abbey House
51.202769,-2.232723,Cley Hill
51.203861,-2.177822,Masons Arms
51.206604,-1.480135,White Hart Hotel
51.206604,1.161933,St John The Baptist Church
51.207616,-2.26035,The Royal Oak
51.209191,0.680081,The Kings Head
51.209242,-2.645453,The Crown Hotel
51.209694,-4.117027,George and Dragon
51.210423,-2.643523,Wells Cathedral
51.210903,-2.270249,The White Hart
51.211775,-0.796671,William Cobbett
51.2117,-0.248,Leigh Place
51.212312,-0.793281,The Mulberry
51.212829,0.695796,The Old Rectory
51.213023,-0.79675,Gostrey Meadow
51.213175,-0.800679,St Andrews Church
51.213368,0.592346,The Queens Head
51.213506,-0.803234,Farnham Library and Museum
51.213566,-0.804204,Cafe Piccolo
51.213717,-0.802859,The Bishops Table Hotel
51.214667,-0.801051,Lion and Lamb Yard
51.215237,-0.797652,Mercure Farnham Bush Hotel
51.215288,-0.605573,Loseley Park
51.216035,-0.799822,Castle Street
51.216705,-0.800118,Nelson Arms
51.216785,-0.143632,Redhill Aerodrome
51.217834,-0.802413,Castle Hill
51.217936,1.151273,The Black Robin Inn
51.218525,-0.802383,Farnham Castle
51.219043,0.711517,Chilston Park Hotel
51.219331,-3.767075,Staghunters Inn
51.219701,-0.780903,Bourne Mill Buildings
51.223844,0.510432,The Bull Inn
51.224241,-0.578751,St Catherines Chapel
51.226011,-0.483018,The Silent Pool
51.226086,-2.672623,Wookey Hole Caves
51.228782,0.791485,The Bowl Inn
51.229083,-3.83429,Lyn And Exmoor Museum
51.230005,-0.863104,All Saints Church
51.230725,-0.58273,The Mount Cemetery
51.2316,-0.334243,Christique Antiques Centre
51.231691,-0.335273,Dorking House Antiques
51.231721,-0.333999,Mullins Coffee Shop
51.232494,-0.330148,The White Horse Hotel
51.233117,-0.863249,The Borough
51.233459,-0.575053,Yvonne Arnaud Theatre
51.233817,-0.573542,Guildford Museum
51.23387,-0.574872,Yvonne Arnaud Mill Studio Theatre
51.234138,-0.573806,The Kings Head
51.23415,-0.573833,The Kings Head
51.23423,-0.20812,Reigate Priory Park
51.234277,-0.572472,Guildford Castle
51.235203,-0.5745,Waterstones
51.235222,-0.578487,Thirty3hz
51.23534,-0.57488,The O2 Shop
51.235487,-0.57339,Russell and Bromley
51.23559,-0.573769,The Angel Hotel
51.23562,-0.576317,Tortilla Guildford
51.235644,-0.572263,The Body Shop
51.235807,-0.571906,Jigsaw
51.235863,-0.571631,Tudor Antiques
51.236252,-0.570955,Abbots Hospital
51.236271,-0.57058,The Three Pigeons
51.236697,-0.570801,The Old Cloth Hall
51.236739,-0.568878,Royal Grammar School
51.236756,-0.19723,St Marys Church
51.237174,0.717792,The Red Lion
51.237415,-0.296345,Betchworth Castle
51.238834,-0.2073,Reigate Castle
51.240594,-0.105925,The Red Lion
51.2409,1.1411,Higham Park
51.24143,-0.099366,St Mary The Virgin Church
51.24183,-0.360016,Church of St Barnabas
51.242648,1.123593,The Pig At Bridge Place
51.243069,0.960067,Chilham Castle
51.243762,0.965552,The Woolpack Inn
51.244299,0.962071,The White Horse Inn
51.244357,0.083205,Chartwell
51.244799,0.672514,Harrietsham Train Station
51.245014,-0.583056,Meadow House
51.247653,0.453116,The Tickled Trout
51.248512,-0.315261,Peter Labellieres Monument
51.248699,0.630052,Leeds Castle
51.249214,0.040802,St Andrews Way
51.250251,0.498064,The Walnut Tree
51.250588,-0.508276,Clandon Park
51.252611,-0.015465,The Crown Inn
51.253004,0.690174,Stede Court
51.2541,-0.200451,Reigate Fort
51.254107,1.0205198,The Artichoke
51.256657,0.444852,Barham Court
51.257482,-0.373517,Polesden Lacey
51.25845,0.269662,Ightham Mote
51.259649,-2.356738,The Bell
51.260334,-2.182424,Westbury Pool
51.2611,0.6237,Eyhorne Manor
51.261438,-0.961606,Odiham Castle
51.261487,0.627446,The Sugar Loaves
51.261581,0.626283,The Windmill
51.262456,-1.08222,The White Hart
51.2624731,-1.085078,Red Lion Hotel
51.2626,-0.4416,St Mary The Virgin Church
51.262954,-1.0869601,Haymarket Theatre
51.263042,0.319801,Old Soar Manor
51.263226,0.470203,The Bull Inn
51.26448,1.033815,Howfield Manor Hotel
51.26508,0.640795,Parish Church Of All Saints
51.2659,-0.4419,West Horsley Place
51.266336,0.205426,Knole House
51.26688,0.641293,Hollingbourne Manor House
51.268601,-1.051688,Basing House
51.270069,0.692476,The Ringlestone Inn
51.270252,0.509315,The Bower Inn
51.271037,0.525065,Fishermans Arms
51.271805,-0.550715,Sutton Place
51.273434,0.581776,The Oak on the Green
51.273494,0.522398,Maidstone Town Hall
51.274403,1.073046,Maiden Chambers
51.274702,0.521493,Hazlitt Theatre
51.27502,0.525707,Holy Trinity Church
51.275118,0.558817,The Fox and Goose
51.275357,1.074942,Castle House Hotel
51.275392,0.530539,The Coach House
51.275573,1.074509,Canterbury Castle
51.27592,1.076756,White Hart Inn
51.27699,1.085147,Travelodge Hotel Canterbury Chaucer Central
51.277151,0.525717,The Eagle Inn
51.278075,1.079506,Tiny Tims Tearooms
51.27808,1.079862,HMV
51.278157,1.080027,Closs and Hamblin
51.278335,1.078267,Arnett House
51.278465,1.083059,Remains of St Mary Magdalens Church Tower
51.278989,1.081281,The Old Buttermarket
51.279001,1.079916,Cafe Nero
51.279119,1.077974,Greyfriars Chapel
51.279142,1.079047,The Cherry Tree Pub
51.279208,1.081441,Cathedral Gate Hotel
51.279647,0.563028,Weavering Street
51.27978,1.082821,Canterbury Cathedral
51.279876,1.078437,Eastbridge Hospital of St Thomas the Martyr
51.27998,0.519403,Miller and Carter
51.28001,1.080854,Cafe Chambers
51.280024,1.081307,Archbishops Stable Block
51.280307,1.077642,Zizzi
51.280341,1.081012,Mary Tourtels Birthplace
51.2803,1.0817,Archbishops Old Palace
51.280488,1.080721,Flemish Cottages
51.280497,1.080994,St Alpheges Cottage
51.280896,1.076772,Revivals
51.280931,1.078573,Marlowe Theatre
51.281516,1.07578,Westgate Towers
51.2816,1.082605,Mint Yard Gate
51.281693,0.773446,The Chequers
51.2816,1.0819,The Kings School Shop
51.28178,0.121269,Radnor House School
51.282074,1.074866,The Bishops Finger
51.282404,1.073625,The House of Agnes
51.282405,1.077295,Sudbury Towers
51.283111,-0.961628,The White Hart Hotel
51.283219,1.078554,Millers Field Car Park
51.283687,-2.044334,HM Prison Erlestoke
51.287114,-2.817592,King Johns Hunting Lodge
51.287207,0.491034,Sir Thomas Wyatt Beefeater
51.288224,0.402036,St Leonards Tower
51.289083,-0.518135,Boughton Hall
51.2903,0.4043,Douces Manor
51.291877,-0.9835682,Tylney Hall
51.29234,0.055894,Hawleys Corner
51.292689,-0.327068,The Church of St Mary and St Nicholas
51.293147,0.403019,Scared Crow
51.293413,0.511298,Allington Castle
51.293436,-0.645328,The White Hart
51.293569,1.331463,Richborough Roman Fort
51.294108,0.590975,Thurnham Castle
51.294454,0.408971,The Hungry Guest
51.294771,-2.357831,Tuckers Grave
51.294849,0.409001,Franks Restaurant and Mussel Bar
51.295449,0.476997,Preston Hall
51.296999,0.508008,Kent Life
51.299305,0.438927,Larkfield Priory Hotel
51.300154,0.52479,Boxley Abbey
51.300688,-0.501261,Homewood Farm
51.301359,-0.489256,The Talbot Inn Ripley
51.301755,-2.325102,Fleur De lys
51.305469,0.253668,The Chequers
51.305714,0.543832,Boxley House
51.306898,-1.088603,The Vyne
51.306907,0.231008,St Mary The Virgin Church
51.307137,-0.804031,The Crown and Cushion Inn
51.308759,-0.374944,Slyfield House
51.308878,-0.506786,Newark Priory
51.3093,-0.3122,Merry Hall
51.311736,-1.950058,Urchfront Manor House
51.312446,0.597777,Binbury Castle
51.314624,-0.743241,Ye Olde White Hart
51.314805,0.514009,White Horse Stone
51.315075,-0.107388,Hayes Lane Junction
51.315521,-2.42795,Waggon and Horses
51.315863,0.89115,Council Chambers
51.316126,0.128239,The Harrow Inn
51.318083,0.507806,The Lower Bell
51.3189,0.895,Ardens House
51.319902,0.503024,Kits Coty House
51.319982,0.481824,The Red Bull
51.321217,-0.40972,Cobham Park House
51.321371,-2.981708,The Dolphin
51.322062,-2.207935,Church Street
51.322869,-0.570428,St Marys Church
51.324138,-2.371877,St Julians Church
51.325085,-0.101881,Hayes Lane Bridge
51.325254,-1.247252,The Crown Inn
51.326599,-1.360688,Highclere Castle
51.327071,0.023414,St Georges RAF chapel
