year,sex,name,n,rank,nation
2013,M,James,4236,9,England & Wales
2013,F,Mia,2993,10,England & Wales
2013,M,George,4202,10,England & Wales
2013,F,Ruby,2948,11,England & Wales
2013,M,Alfie,4138,11,England & Wales
2013,F,Lily,2883,12,England & Wales
2013,M,Joshua,3973,12,England & Wales
2013,F,Grace,2799,13,England & Wales
2013,M,Noah,3830,13,England & Wales
2013,F,Evie,2767,14,England & Wales
2013,M,Ethan,3572,14,England & Wales
2013,F,Sophia,2764,15,England & Wales
2013,M,Muhammad,3499,15,England & Wales
2013,F,Ella,2722,16,England & Wales
2013,M,Archie,3265,16,England & Wales
2013,F,Scarlett,2643,17,England & Wales
2013,M,Leo,3264,17,England & Wales
2013,F,Chloe,2401,18,England & Wales
2013,M,Henry,3248,18,England & Wales
2013,F,Isabelle,2287,19,England & Wales
2013,M,Joseph,3225,19,England & Wales
2013,F,Freya,2266,20,England & Wales
2013,M,Samuel,3188,20,England & Wales
2013,F,Charlotte,2242,21,England & Wales
2013,M,Riley,3122,21,England & Wales
2013,F,Sienna,2211,22,England & Wales
2013,M,Daniel,3095,22,England & Wales
2013,F,Daisy,2168,23,England & Wales
2013,M,Mohammed,2887,23,England & Wales
2013,F,Phoebe,1992,24,England & Wales
2013,M,Alexander,2837,24,England & Wales
2013,F,Millie,1962,25,England & Wales
2013,M,Max,2836,25,England & Wales
2013,F,Eva,1822,26,England & Wales
2013,M,Lucas,2793,26,England & Wales
2013,F,Alice,1749,27,England & Wales
2013,M,Mason,2724,27,England & Wales
2013,F,Lucy,1683,28,England & Wales
2013,M,Logan,2621,28,England & Wales
2013,F,Florence,1646,29,England & Wales
2013,M,Isaac,2569,29,England & Wales
2013,F,Sofia,1610,30,England & Wales
2013,M,Benjamin,2532,30,England & Wales
2013,F,Layla,1588,31,England & Wales
2013,M,Dylan,2393,31,England & Wales
2013,F,Lola,1574,32,England & Wales
2013,M,Jake,2311,32,England & Wales
2013,F,Holly,1546,33,England & Wales
2013,M,Edward,2273,33,England & Wales
2013,F,Imogen,1538,34,England & Wales
2013,M,Finley,2154,34,England & Wales
2013,F,Molly,1469,35,England & Wales
2013,M,Freddie,2089,35,England & Wales
2013,F,Matilda,1446,36,England & Wales
2013,M,Harrison,2038,36,England & Wales
2013,F,Lilly,1386,37,England & Wales
2013,M,Tyler,2021,37,England & Wales
2013,F,Rosie,1369,38,England & Wales
2013,M,Sebastian,1828,38,England & Wales
2013,F,Elizabeth,1357,39,England & Wales
2013,M,Zachary,1780,39,England & Wales
2013,F,Erin,1328,40,England & Wales
2013,M,Adam,1761,40,England & Wales
2013,F,Maisie,1265,41,England & Wales
2013,M,Theo,1759,41,England & Wales
2013,F,Lexi,1264,42,England & Wales
2013,M,Jayden,1657,42,England & Wales
2013,F,Ellie,1249,43,England & Wales
2013,M,Arthur,1559,43,England & Wales
2013,F,Hannah,1243,44,England & Wales
2013,M,Toby,1431,44,England & Wales
2013,F,Evelyn,1227,45,England & Wales
2013,M,Luke,1415,45,England & Wales
2013,F,Abigail,1191,46,England & Wales
2013,M,Lewis,1329,46,England & Wales
2013,F,Elsie,1181,47,England & Wales
2013,M,Matthew,1319,47,England & Wales
2013,F,Summer,1179,48,England & Wales
2013,M,Harvey,1276,48,England & Wales
2013,F,Megan,1154,49,England & Wales
2013,M,Harley,1275,49,England & Wales
2013,F,Jasmine,1132,50,England & Wales
2013,M,David,1248,50,England & Wales
2013,F,Maya,1120,51,England & Wales
2013,M,Ryan,1234,51,England & Wales
2013,F,Amelie,1095,52,England & Wales
2013,M,Tommy,1207,52,England & Wales
2013,F,Lacey,1081,53,England & Wales
2013,M,Michael,1200,53,England & Wales
2013,F,Willow,1074,54,England & Wales
2013,M,Reuben,1144,54,England & Wales
2013,F,Emma,1045,55,England & Wales
2013,M,Nathan,1131,55,England & Wales
2013,F,Bella,1042,56,England & Wales
2013,M,Blake,1083,56,England & Wales
2013,F,Eleanor,1039,57,England & Wales
2013,M,Mohammad,1059,57,England & Wales
2013,F,Esme,1032,58,England & Wales
2013,M,Jenson,1055,58,England & Wales
2013,F,Eliza,1007,59,England & Wales
2013,M,Bobby,1049,59,England & Wales
2013,F,Georgia,1003,60,England & Wales
2013,M,Luca,1034,60,England & Wales
2013,F,Harriet,1001,61,England & Wales
2013,M,Charles,1029,61,England & Wales
2013,F,Gracie,986,62,England & Wales
2013,M,Frankie,1024,62,England & Wales
2013,F,Annabelle,967,63,England & Wales
2013,M,Dexter,1019,63,England & Wales
2013,F,Emilia,961,64,England & Wales
2013,M,Kai,1002,64,England & Wales
2013,F,Amber,904,65,England & Wales
2013,M,Alex,986,65,England & Wales
2013,F,Ivy,867,66,England & Wales
2013,M,Connor,974,66,England & Wales
2013,F,Brooke,856,67,England & Wales
2013,M,Liam,973,67,England & Wales
2013,F,Rose,823,68,England & Wales
2013,M,Jamie,912,68,England & Wales
2013,F,Anna,812,69,England & Wales
2013,M,Elijah,908,69,England & Wales
2013,F,Zara,780,70,England & Wales
2013,M,Stanley,904,70,England & Wales
2013,F,Leah,775,71,England & Wales
2013,F,Mollie,775,71,England & Wales
2013,M,Louie,868,71,England & Wales
2013,M,Jude,867,72,England & Wales
2013,F,Martha,756,73,England & Wales
2013,M,Callum,855,73,England & Wales
2013,F,Faith,735,74,England & Wales
2013,M,Hugo,842,74,England & Wales
2013,F,Hollie,733,75,England & Wales
2013,M,Leon,837,75,England & Wales
2013,F,Amy,718,76,England & Wales
2013,M,Elliot,829,76,England & Wales
2013,F,Bethany,710,77,England & Wales
2013,M,Louis,827,77,England & Wales
2013,F,Violet,709,78,England & Wales
2013,M,Theodore,822,78,England & Wales
2013,F,Katie,705,79,England & Wales
2013,M,Gabriel,818,79,England & Wales
2013,F,Maryam,701,80,England & Wales
2013,M,Ollie,800,80,England & Wales
2013,F,Francesca,679,81,England & Wales
2013,M,Aaron,778,81,England & Wales
2013,F,Julia,678,82,England & Wales
2013,M,Frederick,766,82,England & Wales
2013,F,Maria,657,83,England & Wales
2013,M,Evan,723,83,England & Wales
2013,F,Darcey,651,84,England & Wales
2013,M,Elliott,722,84,England & Wales
2013,F,Isabel,645,85,England & Wales
2013,M,Owen,708,85,England & Wales
2013,F,Tilly,627,86,England & Wales
2013,M,Teddy,698,86,England & Wales
2013,F,Maddison,622,87,England & Wales
2013,M,Finlay,691,87,England & Wales
2013,F,Victoria,619,88,England & Wales
2013,M,Caleb,679,88,England & Wales
2013,F,Isobel,615,89,England & Wales
2013,M,Ibrahim,677,89,England & Wales
2013,F,Niamh,596,90,England & Wales
2013,M,Ronnie,671,90,England & Wales
2013,F,Skye,595,91,England & Wales
2013,M,Felix,666,91,England & Wales
2013,F,Madison,591,92,England & Wales
2013,M,Aiden,665,92,England & Wales
2013,F,Darcy,588,93,England & Wales
2013,M,Cameron,659,93,England & Wales
2013,F,Aisha,584,94,England & Wales
2013,M,Austin,657,94,England & Wales
2013,F,Beatrice,583,95,England & Wales
2013,M,Kian,654,95,England & Wales
2013,F,Sarah,574,96,England & Wales
2013,M,Rory,652,96,England & Wales
2013,F,Zoe,573,97,England & Wales
2013,M,Seth,648,97,England & Wales
2013,F,Paige,572,98,England & Wales
2013,M,Robert,645,98,England & Wales
2013,F,Heidi,561,99,England & Wales
2013,M,Albert,633,99,England & Wales
2013,F,Lydia,552,100,England & Wales
2013,F,Sara,552,100,England & Wales
2013,M,Sonny,630,100,England & Wales
2014,F,Amelia,5327,1,England & Wales
2014,M,Oliver,6649,1,England & Wales
2014,F,Olivia,4724,2,England & Wales
2014,M,Jack,5804,2,England & Wales
2014,F,Isla,4012,3,England & Wales
2014,M,Harry,5379,3,England & Wales
2014,F,Emily,3991,4,England & Wales
2014,M,Jacob,5050,4,England & Wales
2014,F,Poppy,3273,5,England & Wales
2014,M,Charlie,4642,5,England & Wales
2014,F,Ava,3171,6,England & Wales
2014,M,Thomas,4405,6,England & Wales
2014,F,Isabella,3022,7,England & Wales
2014,M,George,4320,7,England & Wales
2014,F,Jessica,2995,8,England & Wales
2014,M,Oscar,4269,8,England & Wales
2014,F,Lily,2965,9,England & Wales
2014,M,James,4167,9,England & Wales
2014,F,Sophie,2905,10,England & Wales
2014,M,William,4134,10,England & Wales
2014,F,Grace,2785,11,England & Wales
2014,M,Noah,4085,11,England & Wales
2014,F,Sophia,2752,12,England & Wales
2014,M,Alfie,3868,12,England & Wales
2014,F,Mia,2727,13,England & Wales
2014,M,Joshua,3812,13,England & Wales
2014,F,Evie,2664,14,England & Wales
2014,M,Muhammad,3588,14,England & Wales
2014,F,Ruby,2595,15,England & Wales
2014,M,Henry,3572,15,England & Wales
2014,F,Ella,2465,16,England & Wales
2014,M,Leo,3414,16,England & Wales
2014,F,Scarlett,2359,17,England & Wales
2014,M,Archie,3099,17,England & Wales
2014,F,Isabelle,2241,18,England & Wales
2014,M,Ethan,3061,18,England & Wales
2014,F,Chloe,2215,19,England & Wales
2014,M,Joseph,3041,19,England & Wales
2014,F,Sienna,2174,20,England & Wales
2014,M,Freddie,3023,20,England & Wales
2014,F,Freya,2164,21,England & Wales
2014,M,Samuel,3021,21,England & Wales
2014,F,Phoebe,2099,22,England & Wales
2014,M,Alexander,2978,22,England & Wales
2014,F,Charlotte,2018,23,England & Wales
2014,M,Logan,2813,23,England & Wales
2014,F,Daisy,1957,24,England & Wales
2014,M,Daniel,2775,24,England & Wales
2014,F,Alice,1783,25,England & Wales
2014,M,Isaac,2636,25,England & Wales
2014,F,Florence,1781,26,England & Wales
2014,M,Max,2602,26,England & Wales
2014,F,Eva,1725,27,England & Wales
2014,M,Mohammed,2536,27,England & Wales
2014,F,Sofia,1692,28,England & Wales
2014,M,Benjamin,2490,28,England & Wales
2014,F,Millie,1685,29,England & Wales
2014,M,Mason,2470,29,England & Wales
2014,F,Lucy,1664,30,England & Wales
2014,M,Lucas,2445,30,England & Wales
2014,F,Evelyn,1506,31,England & Wales
2014,M,Edward,2417,31,England & Wales
2014,F,Elsie,1497,32,England & Wales
2014,M,Harrison,2214,32,England & Wales
2014,F,Rosie,1475,33,England & Wales
2014,M,Jake,2207,33,England & Wales
2014,F,Imogen,1463,34,England & Wales
2014,M,Dylan,2188,34,England & Wales
2014,F,Lola,1441,35,England & Wales
2014,M,Riley,2177,35,England & Wales
2014,F,Matilda,1440,36,England & Wales
2014,M,Finley,2115,36,England & Wales
2014,F,Elizabeth,1398,37,England & Wales
2014,M,Theo,2008,37,England & Wales
2014,F,Layla,1391,38,England & Wales
2014,M,Sebastian,1965,38,England & Wales
2014,F,Holly,1362,39,England & Wales
2014,M,Adam,1790,39,England & Wales
2014,F,Lilly,1352,40,England & Wales
2014,M,Zachary,1670,40,England & Wales
2014,F,Molly,1349,41,England & Wales
2014,M,Arthur,1649,41,England & Wales
2014,F,Erin,1343,42,England & Wales
2014,M,Toby,1352,42,England & Wales
2014,F,Ellie,1308,43,England & Wales
2014,M,Jayden,1334,43,England & Wales
2014,F,Maisie,1221,44,England & Wales
2014,M,Luke,1322,44,England & Wales
2014,F,Maya,1200,45,England & Wales
2014,M,Harley,1303,45,England & Wales
2014,F,Abigail,1181,46,England & Wales
2014,M,Lewis,1236,46,England & Wales
2014,F,Eliza,1165,47,England & Wales
2014,M,Tyler,1235,47,England & Wales
2014,F,Georgia,1163,48,England & Wales
2014,M,Harvey,1228,48,England & Wales
2014,F,Jasmine,1155,49,England & Wales
2014,M,Matthew,1216,49,England & Wales
2014,F,Esme,1151,50,England & Wales
2014,M,David,1209,50,England & Wales
2014,F,Willow,1142,51,England & Wales
2014,M,Reuben,1166,51,England & Wales
2014,F,Bella,1141,52,England & Wales
2014,M,Michael,1139,52,England & Wales
2014,F,Annabelle,1108,53,England & Wales
2014,M,Elijah,1125,53,England & Wales
2014,F,Ivy,1103,54,England & Wales
2014,M,Kian,1123,54,England & Wales
2014,F,Amber,1089,55,England & Wales
2014,M,Tommy,1120,55,England & Wales
2014,F,Emilia,1082,56,England & Wales
2014,M,Mohammad,1116,56,England & Wales
2014,F,Emma,1071,57,England & Wales
2014,M,Blake,1106,57,England & Wales
2014,F,Summer,1067,58,England & Wales
2014,M,Luca,1101,58,England & Wales
2014,F,Hannah,1061,59,England & Wales
2014,M,Theodore,1090,59,England & Wales
2014,F,Eleanor,1049,60,England & Wales
2014,M,Stanley,1059,60,England & Wales
2014,F,Harriet,1016,61,England & Wales
2014,M,Jenson,1058,61,England & Wales
2014,F,Rose,990,62,England & Wales
2014,M,Nathan,1055,62,England & Wales
2014,F,Amelie,988,63,England & Wales
2014,M,Charles,1037,63,England & Wales
2014,F,Lexi,972,64,England & Wales
2014,M,Frankie,1030,64,England & Wales
2014,F,Megan,879,65,England & Wales
2014,M,Jude,1018,65,England & Wales
2014,F,Gracie,871,66,England & Wales
2014,M,Teddy,1017,66,England & Wales
2014,F,Zara,838,67,England & Wales
2014,M,Louie,1015,67,England & Wales
2014,F,Lacey,829,68,England & Wales
2014,M,Louis,999,68,England & Wales
2014,F,Martha,807,69,England & Wales
2014,M,Ryan,989,69,England & Wales
2014,F,Anna,804,70,England & Wales
2014,M,Hugo,956,70,England & Wales
2014,F,Violet,754,71,England & Wales
2014,M,Bobby,922,71,England & Wales
2014,F,Darcey,727,72,England & Wales
2014,M,Elliott,914,72,England & Wales
2014,F,Maria,707,73,England & Wales
2014,M,Dexter,908,73,England & Wales
2014,F,Maryam,705,74,England & Wales
2014,M,Ollie,906,74,England & Wales
2014,F,Brooke,703,75,England & Wales
2014,M,Alex,903,75,England & Wales
2014,F,Aisha,702,76,England & Wales
2014,M,Liam,902,76,England & Wales
2014,F,Katie,701,77,England & Wales
2014,M,Kai,858,77,England & Wales
2014,F,Leah,683,78,England & Wales
2014,M,Gabriel,842,78,England & Wales
2014,F,Thea,678,79,England & Wales
2014,M,Connor,841,79,England & Wales
2014,F,Darcie,677,80,England & Wales
2014,M,Aaron,819,80,England & Wales
2014,F,Hollie,673,81,England & Wales
2014,M,Frederick,815,81,England & Wales
2014,F,Amy,668,82,England & Wales
2014,M,Callum,803,82,England & Wales
2014,F,Mollie,663,83,England & Wales
2014,M,Elliot,780,83,England & Wales
2014,F,Heidi,662,84,England & Wales
2014,F,Lottie,662,84,England & Wales
2014,M,Albert,778,84,England & Wales
2014,M,Leon,765,85,England & Wales
2014,F,Bethany,648,86,England & Wales
2014,M,Ronnie,756,86,England & Wales
2014,F,Francesca,646,87,England & Wales
2014,M,Rory,755,87,England & Wales
2014,F,Faith,642,88,England & Wales
2014,M,Jamie,749,88,England & Wales
2014,F,Harper,623,89,England & Wales
2014,M,Austin,707,89,England & Wales
2014,F,Nancy,615,90,England & Wales
2014,M,Seth,694,90,England & Wales
2014,F,Beatrice,610,91,England & Wales
2014,M,Ibrahim,669,91,England & Wales
2014,F,Isabel,608,92,England & Wales
2014,M,Owen,663,92,England & Wales
2014,F,Darcy,606,93,England & Wales
2014,M,Caleb,648,93,England & Wales
2014,F,Lydia,602,94,England & Wales
2014,M,Ellis,641,94,England & Wales
2014,F,Sarah,601,95,England & Wales
2014,M,Sonny,640,95,England & Wales
2014,F,Sara,596,96,England & Wales
2014,M,Robert,631,96,England & Wales
2014,F,Julia,593,97,England & Wales
2014,M,Joey,627,97,England & Wales
2014,F,Victoria,584,98,England & Wales
2014,M,Felix,614,98,England & Wales
2014,F,Zoe,580,99,England & Wales
2014,M,Finlay,611,99,England & Wales
2014,F,Robyn,577,100,England & Wales
2014,M,Jackson,602,100,England & Wales
2015,F,Amelia,5158,1,England & Wales
2015,M,Oliver,6941,1,England & Wales
2015,F,Olivia,4853,2,England & Wales
2015,M,Jack,5371,2,England & Wales
2015,F,Emily,3893,3,England & Wales
2015,M,Harry,5308,3,England & Wales
2015,F,Isla,3474,4,England & Wales
2015,M,George,4869,4,England & Wales
2015,F,Ava,3414,5,England & Wales
2015,M,Jacob,4850,5,England & Wales
2015,F,Ella,3028,6,England & Wales
2015,M,Charlie,4831,6,England & Wales
2015,F,Jessica,2937,7,England & Wales
2015,M,Noah,4148,7,England & Wales
2015,F,Isabella,2876,8,England & Wales
2015,M,William,4083,8,England & Wales
2015,F,Mia,2842,9,England & Wales
2015,M,Thomas,4075,9,England & Wales
2015,F,Poppy,2816,10,England & Wales
2015,M,Oscar,4066,10,England & Wales
2015,F,Sophie,2779,11,England & Wales
2015,M,James,3912,11,England & Wales
2015,F,Sophia,2744,12,England & Wales
2015,M,Muhammad,3730,12,England & Wales
2015,F,Lily,2711,13,England & Wales
2015,M,Henry,3581,13,England & Wales
2015,F,Grace,2658,14,England & Wales
2015,M,Alfie,3540,14,England & Wales
2015,F,Evie,2529,15,England & Wales
2015,M,Leo,3468,15,England & Wales
2015,F,Scarlett,2285,16,England & Wales
2015,M,Joshua,3394,16,England & Wales
2015,F,Ruby,2215,17,England & Wales
2015,M,Freddie,3219,17,England & Wales
2015,F,Chloe,2158,18,England & Wales
2015,M,Ethan,2940,18,England & Wales
2015,F,Isabelle,2119,19,England & Wales
2015,M,Archie,2912,19,England & Wales
2015,F,Daisy,2113,20,England & Wales
2015,M,Isaac,2829,20,England & Wales
2015,F,Freya,2090,21,England & Wales
2015,M,Joseph,2786,21,England & Wales
2015,F,Phoebe,2081,22,England & Wales
2015,M,Alexander,2759,22,England & Wales
2015,F,Florence,2053,23,England & Wales
2015,M,Samuel,2705,23,England & Wales
2015,F,Alice,2006,24,England & Wales
2015,M,Daniel,2622,24,England & Wales
2015,F,Charlotte,1951,25,England & Wales
2015,M,Logan,2610,25,England & Wales
2015,F,Sienna,1941,26,England & Wales
2015,M,Edward,2593,26,England & Wales
2015,F,Matilda,1774,27,England & Wales
2015,M,Lucas,2448,27,England & Wales
2015,F,Evelyn,1770,28,England & Wales
2015,M,Max,2407,28,England & Wales
2015,F,Eva,1753,29,England & Wales
2015,M,Mohammed,2332,29,England & Wales
2015,F,Millie,1673,30,England & Wales
2015,M,Benjamin,2328,30,England & Wales
2015,F,Sofia,1640,31,England & Wales
2015,M,Mason,2263,31,England & Wales
2015,F,Lucy,1525,32,England & Wales
2015,M,Harrison,2241,32,England & Wales
2015,F,Elsie,1513,33,England & Wales
2015,M,Theo,2103,33,England & Wales
2015,F,Imogen,1478,34,England & Wales
2015,M,Jake,2013,34,England & Wales
2015,F,Layla,1428,35,England & Wales
2015,M,Sebastian,1988,35,England & Wales
2015,F,Rosie,1403,36,England & Wales
2015,M,Finley,1978,36,England & Wales
2015,F,Maya,1354,37,England & Wales
2015,M,Arthur,1966,37,England & Wales
2015,F,Esme,1340,38,England & Wales
2015,M,Adam,1903,38,England & Wales
2015,M,Dylan,1903,38,England & Wales
2015,F,Elizabeth,1338,39,England & Wales
2015,F,Lola,1322,40,England & Wales
2015,M,Riley,1728,40,England & Wales
2015,F,Willow,1308,41,England & Wales
2015,M,Zachary,1644,41,England & Wales
2015,F,Ivy,1275,42,England & Wales
2015,M,Teddy,1430,42,England & Wales
2015,F,Erin,1249,43,England & Wales
2015,M,David,1394,43,England & Wales
2015,F,Holly,1248,44,England & Wales
2015,M,Toby,1363,44,England & Wales
2015,F,Emilia,1243,45,England & Wales
2015,M,Theodore,1302,45,England & Wales
2015,F,Molly,1215,46,England & Wales
2015,M,Elijah,1294,46,England & Wales
2015,F,Ellie,1185,47,England & Wales
2015,M,Matthew,1279,47,England & Wales
2015,F,Jasmine,1182,48,England & Wales
2015,M,Jenson,1223,48,England & Wales
2015,F,Eliza,1171,49,England & Wales
2015,M,Jayden,1219,49,England & Wales
2015,F,Lilly,1146,50,England & Wales
2015,M,Harvey,1190,50,England & Wales
2015,F,Abigail,1131,51,England & Wales
2015,M,Reuben,1188,51,England & Wales
2015,F,Georgia,1115,52,England & Wales
2015,M,Harley,1175,52,England & Wales
2015,F,Maisie,1113,53,England & Wales
2015,M,Luca,1167,53,England & Wales
2015,F,Eleanor,1105,54,England & Wales
2015,M,Michael,1165,54,England & Wales
2015,F,Hannah,1090,55,England & Wales
2015,M,Hugo,1153,55,England & Wales
2015,F,Harriet,1089,56,England & Wales
2015,M,Lewis,1148,56,England & Wales
2015,F,Amber,1085,57,England & Wales
2015,M,Frankie,1112,57,England & Wales
2015,F,Bella,1020,58,England & Wales
2015,F,Thea,1020,58,England & Wales
2015,M,Luke,1095,58,England & Wales
2015,M,Stanley,1078,59,England & Wales
2015,F,Annabelle,1017,60,England & Wales
2015,F,Emma,1017,60,England & Wales
2015,M,Tommy,1075,60,England & Wales
2015,M,Jude,1040,61,England & Wales
2015,F,Amelie,992,62,England & Wales
2015,M,Blake,1024,62,England & Wales
2015,F,Harper,980,63,England & Wales
2015,M,Louie,1002,63,England & Wales
2015,F,Gracie,944,64,England & Wales
2015,M,Nathan,997,64,England & Wales
2015,F,Rose,926,65,England & Wales
2015,M,Gabriel,989,65,England & Wales
2015,F,Summer,906,66,England & Wales
2015,M,Charles,985,66,England & Wales
2015,F,Martha,868,67,England & Wales
2015,M,Bobby,983,67,England & Wales
2015,F,Violet,854,68,England & Wales
2015,M,Mohammad,976,68,England & Wales
2015,F,Penelope,832,69,England & Wales
2015,M,Ryan,955,69,England & Wales
2015,F,Anna,825,70,England & Wales
